province;red;green;blue;name;x;
5183;63;68;0;Grimtusks_Hideway;;
5184;132;150;0;Azure_Expanse_VI;;
5185;155;175;0;Azure_Expanse_V;;
5186;160;152;0;Kalthraz_Fortress;;
5187;135;128;0;Vakthros_Mountains;;
5188;160;165;0;Vakthros;;
5189;135;140;0;Vakthros_Summit;;
5190;58;58;0;Therons_Expanse;;
5191;84;84;0;Hollow_Mountains;;
5192;164;229;0;Winterpelt_Hollow;;
5193;182;255;0;Hollow_Cliffs;;
5194;73;102;0;Therons_Riverside;;
5195;146;204;0;Therons_Expanse;;
5196;71;96;0;The_Misty_Canyon;;
5197;53;71;0;The_Fallen_Course;;
5198;14;20;0;The_Fallen_Path;;
5199;33;45;0;Cobalt_Assembly_Expanse;;
5200;47;76;0;Assembly_Training_Grounds;;
5201;62;102;0;Forge_of_Arcanum;;
5202;94;153;0;Assembly_Cliffs;;
5203;78;127;0;Camp_Antonidas;;
5204;50;51;34;Longclaw_Isle;;
5205;25;25;17;Longclaw_Rocks;;
5206;38;30;0;Verdant_Crossing;;
5207;63;51;0;Lunadane_Isle;;
5208;132;204;0;Apex_Canopy_Camp;;
5209;153;229;0;Sundered_Coast_I;;
5210;99;153;0;Sundered_Coast_II;;
5211;165;255;0;Sundered_Cliffs_I;;
5212;82;127;0;Sundered_Cliffs_II;;
5213;132;198;0;Emerald_S__Coast_I;;
5214;149;224;0;Emerald_S__Coast_II;;
5215;166;249;0;Emerald_Wilds;;
5216;153;214;0;Emerald_Peak_II;;
5217;132;188;0;Emerald_Wilds_II;;
5218;167;239;0;Emerald_Wilds_III;;
5219;97;142;0;Emerald_N__Coast_I;;
5220;80;117;0;Emerald_Wilds_IV;;
5221;62;91;0;Emerald_N__Coast_II;;
5222;45;66;0;Emerald_Wilds_V;;
5223;27;40;0;Emerald_Wilds_VI;;
5224;89;71;0;Lunedane;;
5225;140;109;0;Lunedane_Mountains_I;;
5226;114;89;0;Lunedane_Mountains_II;;
5227;165;129;0;The_Eternal_Kurgans_II;;
5228;191;146;0;Hopper_Hills;;
5229;104;209;0;Kurgan_Hills;;
5230;216;166;0;Shady_Sanctuary;;
5231;242;185;0;Teerakai;;
5232;102;78;0;Blueshore_Praise;;
5233;25;19;0;Ancient_Bough_Approach;;
5234;76;59;0;Ancient_Bough;;
5235;51;39;0;Bough_Shores;;
5236;38;76;0;Primordial_Vale;;
5237;153;114;0;Leafy_Repose;;
5238;69;112;0;Nokhud_Steppes;;
5239;127;95;0;Emerald_Gardens;;
5240;12;9;0;Solethus_Gravestone;;
5241;178;133;0;The_Storm_Scar;;
5242;85;142;0;Storm_Shores;;
5243;204;149;0;Nokhudon_Hold;;
5244;229;168;0;The_Nokhud_Approach;;
5245;255;187;0;Stonefray_Falls;;
5246;89;178;0;Ohnara_Azure_Path;;
5247;76;153;0;Mirror_of_the_Sky;;
5248;63;127;0;Ohniri_Geysers;;
5249;51;102;0;Ohniri_Springs_II;;
5250;12;25;0;Kaighan_Camp;;
5251;25;51;0;Szar_Skeleth;;
5252;188;201;0;Deadsnare_Caverns;;
5253;138;150;0;Galeshot_Approach;;
5254;164;175;0;Windsong_Rise;;
5255;215;226;0;Broadhoof_Outpost;;
5256;244;252;0;Sylvan_Glade_Riverside;;
5257;91;94;0;Cloverwood_Hollow;;
5258;66;68;0;Thunderspine_Thicket;;
5259;78;107;0;Roaring_Dragonsprings;;
5260;133;178;0;Pinewood_Post;;
5261;172;229;0;Dragonsprings_Entrance;;
5262;153;204;0;Dragonsprings_Summit;;
5263;93;122;0;Skihaar_Lake;;
5264;74;96;0;Horn_of_Drusahl;;
5265;95;127;0;Mountainview_Post;;
5266;54;71;0;Overgrown_Camp;;
5267;17;22;0;Overgrown_Steppes;;
5268;37;48;0;The_Watering_Hole;;
5269;102;204;0;Ruszathar_Reach;;
5270;86;173;0;Ruszathar_Camps;;
5271;75;150;0;Mirewood_Fen;;
5272;137;153;0;Ohnaran_Cliffs_III;;
5273;160;178;0;Khadins_Cave;;
5274;115;145;10;Daruukhan;;
5275;93;117;0;Ohnaran_Peak;;
5276;153;191;0;Nelthazan_Expanse;;
5277;73;91;0;Nelthazan_Cliffs;;
5278;53;66;0;Sundapple_Copse;;
5279;31;38;0;Nelthazan_Ruins;;
5280;10;12;0;Emberwatch;;
5281;63;57;0;Clearwater_Basin;;
5282;89;80;0;Maruukai;;
5283;165;143;0;Aylaag_Outpost;;
5284;140;121;0;Drusahl_Rivercrossing;;
5285;191;165;0;Reedwhistle_Bay;;
5286;45;36;0;Ohnaran_Plains;;
5287;94;78;0;Timberstep_Outpost;;
5288;68;57;0;Rockfang_Ravine;;
5289;24;38;19;;;
5290;41;63;31;;;
5291;58;89;44;;;
5292;74;114;57;;;
5293;142;216;108;;;
5294;91;140;70;;;
5295;107;165;82;;;
5296;124;191;95;;;
5297;159;242;121;;;
5298;16;25;12;;;
5299;32;51;25;;;
5300;48;76;38;;;
5301;80;127;63;;;
5302;64;102;51;;;
5303;96;153;76;;;
5304;113;178;89;;;
5305;129;204;102;;;
5306;161;255;127;;;
5307;145;229;114;;;
5308;87;127;61;;;
5309;17;25;12;;;
5310;52;76;36;;;
5311;35;51;24;;;
5312;70;102;48;;;
5313;119;44;45;;;# Wasteland
5314;204;114;69;;;
5315;178;99;60;;;
5316;127;69;43;;;
5317;102;54;34;;;
5318;153;83;52;;;
5319;25;13;8;;;
5320;76;41;26;;;
5321;242;127;82;;;
5322;216;114;73;;;
5323;51;27;17;;;
5324;191;100;65;;;
5325;114;60;39;;;
5326;165;87;56;;;
5327;255;142;86;;;
5328;229;128;78;;;
5329;140;73;47;;;
5330;63;0;0;;;
5331;38;0;0;;;
5332;89;46;31;;;
5333;63;32;22;;;
5334;38;19;13;;;
5335;12;6;4;;;
5336;229;0;0;;;
5337;255;0;0;;;
5338;204;0;0;;;
5339;178;0;0;;;
5340;127;0;0;;;
5341;153;0;0;;;
5342;140;0;0;;;
5343;114;0;0;;;
5344;89;0;0;;;
5345;165;0;0;;;
5346;191;0;0;;;
5347;216;0;0;;;
5348;25;0;0;;;
5349;242;0;0;;;
5350;51;0;0;;;
5351;102;0;0;;;
5352;76;0;0;;;
5353;107;0;229;;;
5354;59;0;127;;;
5355;83;0;178;;;
5356;95;0;204;;;
5357;71;0;153;;;
5358;45;0;102;;;# Forbidden Reach
5359;33;0;76;;;
5360;52;0;76;;;
5361;139;0;204;;;
5362;82;0;191;;;
5363;93;0;216;;;
5364;27;0;63;;;
5365;165;0;242;;;
5366;17;0;25;;;
5367;34;0;51;;;
5368;38;0;89;;;
5369;60;0;140;;;
5370;49;0;114;;;
5371;121;0;178;;;
5372;104;0;153;;;
5373;71;0;165;;;
5374;16;0;38;;;
5375;156;0;229;;;
5376;87;0;127;;;
5377;69;0;102;;;
5378;11;0;25;;;
5379;22;0;51;;;
5380;104;0;242;;;
5381;111;0;30;;;
5382;111;10;30;;;
5383;111;20;30;;;
5384;111;30;30;;;
5385;111;40;30;;;
5386;111;50;30;;;
5387;111;60;30;;;
5388;111;70;30;;;
5389;111;80;30;;;
5390;111;90;30;;;
5391;111;100;30;;;
5392;111;110;30;;;
5393;111;120;30;;;
5394;111;130;30;;;
5395;111;140;30;;;
5396;111;150;30;;;
5397;111;160;30;;;
5398;111;170;30;;;
5399;111;180;30;;;
5400;111;190;30;;;
5401;111;200;30;;;
5402;113;0;30;;;
5403;113;10;30;;;
5404;113;20;30;;;
5405;113;30;30;;;
5406;113;40;30;;;
5407;113;50;30;;;
5408;113;60;30;;;
5409;113;70;30;;;
5410;113;80;30;;;
5411;113;90;30;;;
5412;113;100;30;;;
5413;113;110;30;;;
5414;113;120;30;;;
5415;113;130;30;;;
5416;113;140;30;;;
5417;113;150;30;;;UNUSED
5418;113;160;30;;;
5419;113;170;30;;;
5420;113;180;30;;;
5421;113;190;30;;;
5422;113;200;30;;;
5423;115;0;30;;;
5424;115;10;30;;;
5425;115;20;30;;;
5426;115;30;30;;;
5427;115;40;30;;;
5428;115;50;30;;;
5429;115;60;30;;;
5430;115;70;30;;;
5431;115;80;30;;;
5432;115;90;30;;;UNUSED
5433;115;100;30;;;
5434;115;110;30;;;
5435;115;120;30;;;
5436;115;130;30;;;
5437;115;140;30;;;
5438;115;150;30;;;
5439;115;160;30;;;
5440;115;170;30;;;
5441;115;180;30;;;
5442;115;190;30;;;
5443;115;200;30;;;
5444;117;0;30;;;
5445;117;10;30;;;
5446;117;20;30;;;
5447;117;30;30;;;
5448;117;40;30;;;
5449;117;50;30;;;
5450;117;60;30;;;
5451;117;70;30;;;
5452;117;80;30;;;
5453;117;90;30;;;
5454;117;100;30;;;
5455;117;110;30;;;
5456;117;120;30;;;
5457;117;130;30;;;
5458;117;140;30;;;
5459;117;150;30;;;
5460;117;160;30;;;
5461;117;170;30;;;
5462;117;180;30;;;
5463;117;190;30;;;
5464;117;200;30;;;
5465;119;0;30;;;
5466;119;10;30;;;
5467;119;20;30;;;
5468;119;30;30;;;
5469;119;40;30;;;
5470;119;50;30;;;
5471;119;60;30;;;
5472;119;70;30;;;
5473;119;80;30;;;
5474;119;90;30;;;
5475;119;100;30;;;
5476;119;110;30;;;
5477;119;120;30;;;
5478;119;130;30;;;
5479;119;140;30;;;
5480;119;150;30;;;
5481;119;160;30;;;
5482;119;170;30;;;
5483;119;180;30;;;
5484;119;190;30;;;
5485;119;200;30;;;
5486;121;0;30;;;
5487;121;10;30;;;
5488;121;20;30;;;
5489;121;30;30;;;
5490;121;40;30;;;
5491;121;50;30;;;
5492;121;60;30;;;
5493;121;70;30;;;
5494;121;80;30;;;
5495;121;90;30;;;
5496;121;100;30;;;
5497;121;110;30;;;
5498;121;120;30;;;
5499;121;130;30;;;
5500;121;140;30;;;
5501;121;150;30;;;
5502;121;160;30;;;
5503;121;170;30;;;
5504;121;180;30;;;
5505;121;190;30;;;
5506;121;200;30;;;
5507;123;0;30;;;
5508;123;10;30;;;
5509;123;20;30;;;
5510;123;30;30;;;
5511;123;40;30;;;
5512;123;50;30;;;
5513;123;60;30;;;
5514;123;70;30;;;
5515;123;80;30;;;
5516;123;90;30;;;
5517;123;100;30;;;
5518;123;110;30;;;
5519;123;120;30;;;
5520;123;130;30;;;
5521;123;140;30;;;
5522;123;150;30;;;
5523;123;160;30;;;
5524;123;170;30;;;
5525;123;180;30;;;
5526;123;190;30;;;
5527;123;200;30;;;
5528;125;0;30;;;
5529;125;10;30;;;
5530;125;20;30;;;
5531;125;30;30;;;
5532;125;40;30;;;
5533;125;50;30;;;
5534;125;60;30;;;
5535;125;70;30;;;
5536;125;80;30;;;
5537;125;90;30;;;
5538;125;100;30;;;
5539;125;110;30;;;
5540;125;120;30;;;
5541;125;130;30;;;
5542;125;140;30;;;
5543;125;150;30;;;
5544;125;160;30;;;
5545;125;170;30;;;
5546;125;180;30;;;
5547;125;190;30;;;
5548;125;200;30;;;
5549;127;0;30;;;
5550;127;10;30;;;
5551;127;20;30;;;
5552;127;30;30;;;
5553;127;40;30;;;
5554;127;50;30;;;
5555;127;60;30;;;
5556;127;70;30;;;
5557;127;80;30;;;
5558;127;90;30;;;
5559;127;100;30;;;
5560;127;110;30;;;
5561;127;120;30;;;
5562;127;130;30;;;
5563;127;140;30;;;
5564;127;150;30;;;
5565;127;160;30;;;
5566;127;170;30;;;
5567;127;180;30;;;
5568;127;190;30;;;
5569;127;200;30;;;
5570;129;0;30;;;
5571;129;10;30;;;
5572;129;20;30;;;
5573;129;30;30;;;
5574;129;40;30;;;
5575;129;50;30;;;
5576;129;60;30;;;
5577;129;70;30;;;
5578;129;80;30;;;
5579;129;90;30;;;
5580;129;100;30;;;
5581;129;110;30;;;
5582;129;120;30;;;
5583;129;130;30;;;
5584;129;140;30;;;
5585;129;150;30;;;
5586;129;160;30;;;
5587;129;170;30;;;
5588;129;180;30;;;
5589;129;190;30;;;
5590;129;200;30;;;
5591;131;0;30;;;
5592;131;10;30;;;
5593;131;20;30;;;
5594;131;30;30;;;
5595;131;40;30;;;
5596;131;50;30;;;
5597;131;60;30;;;
5598;131;70;30;;;
5599;131;80;30;;;
5600;131;90;30;;;
5601;131;100;30;;;
5602;131;110;30;;;
5603;131;120;30;;;
5604;131;130;30;;;
5605;131;140;30;;;
5606;131;150;30;;;
5607;131;160;30;;;
5608;131;170;30;;;
5609;131;180;30;;;
5610;131;190;30;;;
5611;131;200;30;;;
5612;133;0;30;;;
5613;133;10;30;;;
5614;133;20;30;;;
5615;133;30;30;;;
5616;133;40;30;;;
5617;133;50;30;;;
5618;133;60;30;;;
5619;133;70;30;;;
5620;133;80;30;;;
5621;133;90;30;;;
5622;133;100;30;;;
5623;133;110;30;;;
5624;133;120;30;;;
5625;133;130;30;;;
5626;133;140;30;;;
5627;133;150;30;;;
5628;133;160;30;;;
5629;133;170;30;;;
5630;133;180;30;;;
5631;133;190;30;;;
5632;133;200;30;;;
5633;135;0;30;;;
5634;135;10;30;;;
5635;135;20;30;;;
5636;135;30;30;;;
5637;135;40;30;;;
5638;135;50;30;;;
5639;135;60;30;;;
5640;135;70;30;;;
5641;135;80;30;;;
5642;135;90;30;;;
5643;135;100;30;;;
5644;135;110;30;;;
5645;135;120;30;;;
5646;135;130;30;;;
5647;135;140;30;;;
5648;135;150;30;;;UNUSED
5649;135;160;30;;;UNUSED
5650;135;170;30;;;UNUSED
5651;135;180;30;;;UNUSED
5652;135;190;30;;;UNUSED
5653;135;200;30;;;UNUSED
5654;200;90;90;;;
5655;200;91;90;;;
5656;200;92;90;;;
5657;200;93;90;;;
5658;200;94;90;;;
5659;200;95;90;;;
5660;200;96;90;;;
5661;200;97;90;;;
5662;200;98;90;;;
5663;200;99;90;;;
5664;200;90;91;;;
5665;200;91;91;;;
5666;200;92;91;;;
5667;200;93;91;;;
5668;200;94;91;;;
5669;200;95;91;;;
5670;200;96;91;;;
5671;200;97;91;;;
5672;200;98;91;;;
5673;200;99;91;;;
5674;200;90;92;;;
5675;200;91;92;;;
5676;200;92;92;;;
5677;200;93;92;;;
5678;200;94;92;;;
5679;200;95;92;;;
5680;200;96;92;;;
5681;200;97;92;;;
5682;200;98;92;;;
5683;137;0;30;;;
5684;137;10;30;;;
5685;137;20;30;;;
5686;137;30;30;;;
5687;137;40;30;;;
5688;137;50;30;;;
5689;137;60;30;;;
5690;137;70;30;;;
5691;137;80;30;;;
5692;137;90;30;;;
5693;137;100;30;;;
5694;137;110;30;;;
5695;137;120;30;;;
5696;137;130;30;;;
5697;137;140;30;;;
5698;137;150;30;;;
5699;137;160;30;;;
5700;137;170;30;;;
5701;137;180;30;;;
5702;137;190;30;;;
5703;137;200;30;;;
5704;139;0;30;;;
5705;139;10;30;;;
5706;139;20;30;;;
5707;139;30;30;;;
5708;139;40;30;;;
5709;139;50;30;;;
5710;139;60;30;;;
5711;139;70;30;;;
5712;139;80;30;;;
5713;139;90;30;;;
5714;139;100;30;;;
5715;139;110;30;;;
5716;139;120;30;;;
5717;139;130;30;;;
5718;139;140;30;;;
5719;139;150;30;;;
5720;139;160;30;;;
5721;139;170;30;;;
5722;139;180;30;;;
5723;139;190;30;;;
5724;139;200;30;;;
5725;141;0;30;;;
5726;141;10;30;;;
5727;141;20;30;;;
5728;141;30;30;;;
5729;141;40;30;;;
5730;141;50;30;;;
5731;141;60;30;;;
5732;141;70;30;;;
5733;141;80;30;;;
5734;141;90;30;;;
5735;141;100;30;;;
5736;141;110;30;;;
5737;141;120;30;;;
5738;141;130;30;;;
5739;141;140;30;;;
5740;141;150;30;;;
5741;141;160;30;;;
5742;141;170;30;;;
5743;141;180;30;;;
5744;141;190;30;;;
5745;141;200;30;;;
5746;143;0;30;;;
5747;143;10;30;;;
5748;143;20;30;;;
5749;143;30;30;;;
5750;143;40;30;;;
5751;143;50;30;;;
5752;143;60;30;;;
5753;143;70;30;;;
5754;143;80;30;;;
5755;143;90;30;;;
5756;143;100;30;;;
5757;143;110;30;;;
5758;143;120;30;;;
5759;143;130;30;;;
5760;143;140;30;;;
5761;143;150;30;;;
5762;143;160;30;;;
5763;143;170;30;;;
5764;143;180;30;;;
5765;143;190;30;;;
5766;143;200;30;;;
5767;145;0;30;;;
5768;145;10;30;;;
5769;145;20;30;;;
5770;145;30;30;;;
5771;145;40;30;;;
5772;145;50;30;;;
5773;145;60;30;;;
5774;145;70;30;;;
5775;145;80;30;;;
5776;145;90;30;;;
5777;145;100;30;;;
5778;145;110;30;;;
5779;145;120;30;;;
5780;145;130;30;;;
5781;145;140;30;;;
5782;145;150;30;;;
5783;145;160;30;;;
5784;145;170;30;;;
5785;145;180;30;;;
5786;145;190;30;;;
5787;145;200;30;;;
5788;147;0;30;;;
5789;147;10;30;;;
5790;147;20;30;;;
5791;147;30;30;;;
5792;147;40;30;;;
5793;147;50;30;;;
5794;147;60;30;;;
5795;147;70;30;;;
5796;147;80;30;;;
5797;147;90;30;;;
5798;147;100;30;;;
5799;147;110;30;;;
5800;147;120;30;;;
5801;147;130;30;;;
5802;147;140;30;;;
5803;147;150;30;;;
5804;147;160;30;;;
5805;147;170;30;;;
5806;147;180;30;;;
5807;147;190;30;;;
5808;147;200;30;;;
5809;149;0;30;;;
5810;149;10;30;;;
5811;149;20;30;;;
5812;149;30;30;;;
5813;149;40;30;;;
5814;149;50;30;;;
5815;149;60;30;;;
5816;149;70;30;;;
5817;149;80;30;;;
5818;149;90;30;;;
5819;149;100;30;;;
5820;149;110;30;;;
5821;149;120;30;;;
5822;149;130;30;;;
5823;149;140;30;;;
5824;149;150;30;;;
5825;149;160;30;;;
5826;149;170;30;;;
5827;149;180;30;;;
5828;149;190;30;;;
5829;149;200;30;;;
5830;151;0;30;;;
5831;151;10;30;;;
5832;151;20;30;;;
5833;151;30;30;;;
5834;151;40;30;;;
5835;151;50;30;;;
5836;151;60;30;;;
5837;151;70;30;;;
5838;151;80;30;;;
5839;151;90;30;;;
5840;151;100;30;;;
5841;151;110;30;;;
5842;151;120;30;;;
5843;151;130;30;;;
5844;151;140;30;;;
5845;151;150;30;;;
5846;151;160;30;;;
5847;151;170;30;;;
5848;151;180;30;;;
5849;151;190;30;;;
5850;151;200;30;;;
5851;153;0;30;;;
5852;153;10;30;;;
5853;153;20;30;;;
5854;153;30;30;;;
5855;153;40;30;;;
5856;153;50;30;;;
5857;153;60;30;;;
5858;153;70;30;;;
5859;153;80;30;;;
5860;153;90;30;;;
5861;153;100;30;;;
5862;153;110;30;;;
5863;153;120;30;;;
5864;153;130;30;;;
5865;153;140;30;;;
5866;153;150;30;;;
5867;153;160;30;;;
5868;153;170;30;;;
5869;153;180;30;;;
5870;153;190;30;;;
5871;153;200;30;;;
5872;155;0;30;;;
5873;155;10;30;;;
5874;155;20;30;;;
5875;155;30;30;;;
5876;155;40;30;;;
5877;155;50;30;;;
5878;155;60;30;;;
5879;155;70;30;;;
5880;155;80;30;;;
5881;155;90;30;;;
5882;155;100;30;;;
5883;155;110;30;;;
5884;155;120;30;;;
5885;155;130;30;;;
5886;155;140;30;;;
5887;155;150;30;;;
5888;155;160;30;;;
5889;155;170;30;;;
5890;155;180;30;;;
5891;155;190;30;;;
5892;155;200;30;;;
5893;157;0;30;;;
5894;157;10;30;;;
5895;157;20;30;;;
5896;157;30;30;;;
5897;157;40;30;;;
5898;157;50;30;;;
5899;157;60;30;;;
5900;157;70;30;;;
5901;157;80;30;;;
5902;157;90;30;;;
5903;157;100;30;;;
5904;157;110;30;;;
5905;157;120;30;;;
5906;157;130;30;;;
5907;157;140;30;;;
5908;157;150;30;;;
5909;157;160;30;;;
5910;157;170;30;;;
5911;157;180;30;;;
5912;157;190;30;;;
5913;157;200;30;;;
5914;159;0;30;;;
5915;159;10;30;;;
5916;159;20;30;;;
5917;159;30;30;;;
5918;159;40;30;;;
5919;159;50;30;;;
5920;159;60;30;;;
5921;159;70;30;;;
5922;159;80;30;;;
5923;159;90;30;;;
5924;159;100;30;;;
5925;159;110;30;;;
5926;159;120;30;;;
5927;159;130;30;;;
5928;159;140;30;;;
5929;159;150;30;;;
5930;159;160;30;;;
5931;159;170;30;;;
5932;159;180;30;;;
5933;159;190;30;;;
5934;159;200;30;;;
5935;161;0;30;;;
5936;161;10;30;;;
5937;161;20;30;;;
5938;161;30;30;;;
5939;161;40;30;;;
5940;161;50;30;;;
5941;161;60;30;;;
5942;161;70;30;;;
5943;161;80;30;;;
5944;161;90;30;;;
5945;161;100;30;;;
5946;161;110;30;;;
5947;161;120;30;;;
5948;161;130;30;;;
5949;161;140;30;;;
5950;161;150;30;;;
5951;161;160;30;;;
5952;161;170;30;;;
5953;161;180;30;;;
5954;161;190;30;;;
5955;161;200;30;;;
5956;163;0;30;;;
5957;163;10;30;;;
5958;163;20;30;;;
5959;163;30;30;;;
5960;163;40;30;;;
5961;163;50;30;;;
5962;163;60;30;;;
5963;163;70;30;;;
5964;98;95;159;;;
5965;68;95;159;;;
5966;128;95;159;;;
5967;158;95;159;;;
5968;198;95;159;;;
5969;228;95;159;;;
5970;12;47;30;;;
5971;180;0;0;WASTELAND;;
5972;180;10;0;WASTELAND;;
5973;180;20;0;WASTELAND;;
5974;180;30;0;WASTELAND;;
5975;180;40;0;WASTELAND;;
5976;180;50;0;WASTELAND;;
5977;180;60;0;WASTELAND;;
5978;40;178;200;WASTELAND;;
5979;45;178;200;LAKE;;
5980;50;178;200;LAKE;;
5981;55;178;200;LAKE;;
5982;60;178;200;LAKE;;
5983;65;178;200;LAKE;;
5984;70;178;200;LAKE;;
5985;190;70;0;The Coreway;;
5986;190;80;0;The Forgegrounds;;
5987;190;90;0;The Fissure;;
5988;190;100;0;Stoneshaper's Atrium;;
5989;190;110;0;Foundation Hall;;
5990;190;120;0;Dornogal Coast;;
5991;190;130;0;Storm's Watch;;
5992;190;140;0;Rocky Outcrop;;
5993;190;150;0;The Opalcreg;;
5994;190;160;0;Forgotten Crag;;
5995;190;170;0;Tranquil Strand;;
5996;190;180;0;Dhar Oztan;;
5997;190;190;0;Cloudrook Stand;;
5998;190;200;0;Sundraskeld's Folly;;
5999;190;0;5;Dhar Oztan Approach;;
6000;190;10;5;Coursing Strand;;
6001;190;20;5;The Orecreg;;
6002;190;30;5;Freywold Village;;
6003;190;40;5;Orecreg Elevator;;
6004;190;50;5;Rock Coast;;
6005;190;60;5;Freywold Heights;;
6006;190;70;5;Glimmering Shore;;
6007;190;80;5;Earthstrider's Fields;;
6008;190;90;5;Boskroot Basin;;
6009;190;100;5;Wanderer's Landing;;
6010;190;110;5;Golgrin's Reach;;
6011;190;120;5;Sunken Shield;;
6012;190;130;5;Dornogal Road;;
6013;190;140;5;Boulder Springs;;
6014;190;150;5;Crossroads Plaza;;
6015;190;160;5;The Proscenium;;
6016;190;170;5;South Ironwold;;
6017;190;180;5;Dhar Bandar;;
6018;190;190;5;Restless Estuary;;
6019;190;200;5;North Ironwold;;
6020;190;0;10;Durgaz Cabin;;
6021;190;10;10;Kriegval's Rest;;
6022;190;20;10;Cinderbrew Meadery;;
6023;190;30;10;Sunrise Shadow;;
6024;190;40;10;Cinderwold;;
6025;190;50;10;Skolzgal Mill;;
6026;190;60;10;Rambleshire;;
6027;190;70;10;Rambling Fields;;
6028;190;80;10;Dar Kazhad;;
6029;190;90;10;The First Shield;;
6030;190;100;10;The Second Shield;;
6031;190;110;10;The Third Shield;;
6032;190;120;10;Thunderhead Peak;;
6033;190;130;10;Thul Medran;;
6034;190;140;10;Keeper's Breath;;
6035;190;150;10;Opportunity Point;;
6036;190;160;10;Lightless Chasm;;
6037;190;170;10;Abyssal Excavation;;
6038;190;180;10;Deepforge Golemworks;;
6039;190;190;10;The Living Grotto;;
6040;190;200;10;Ancient Falls;;
6041;190;0;15;Camp Murroch;;
6042;190;10;15;The Rumbling Wastes;;
6043;190;20;15;Taelloch;;
6044;190;30;15;Verdant Flow;;
6045;190;40;15;Trickling Falls;;
6046;190;50;15;Cataract Road;;
6047;190;60;15;Cataract River;;
6048;190;70;15;Pillarstone Spire;;
6049;190;80;15;Shadowvein Point;;
6050;190;90;15;Shadowvein Wastes;;
6051;190;100;15;Obsidian Hollow;;
6052;190;110;15;Chittering Den;;
6053;190;120;15;The Dread Pit;;
6054;190;130;15;The Warrens;;
6055;190;140;15;Shadowvein Extraction Site;;
6056;190;150;15;The Orepile;;
6057;190;160;15;Lost Mines;;
6058;190;170;15;Darkflame Cleft;;
6059;190;180;15;Brunwin's Terrace;;
6060;190;190;15;Gundargaz;;
6061;190;200;15;Gundargaz Works;;
6062;190;0;20;Ironhaul Station;;
6063;190;10;20;Shimmering Falls;;
6064;190;20;20;The Waterworks;;
6065;190;30;20;Shimmering Road;;
6066;190;40;20;Hallowfall Gate;;
6067;190;50;20;The Earthenworks;;
6068;190;60;20;The Stone Vault;;
6069;190;70;20;Nibelgaz Mine;;
6070;190;80;20;Candleslag Quarry;;
6071;190;90;20;Lother's Landing;;
6072;190;100;20;Shadowmire;;
6073;190;110;20;Dunelle's Kindness;;
6074;190;120;20;Northern Rumshackle;;
6075;190;130;20;Growling Hollow;;
6076;190;140;20;Fungal Field;;
6077;190;150;20;Whirring Field;;
6078;190;160;20;Duskrise Acreage;;
6079;190;170;20;Hallowed Falls;;
6080;190;180;20;Light's Blooming;;
6081;190;190;20;Sina's Yearning;;
6082;190;200;20;Sunless Strand;;
6083;190;0;25;Isaec's Folly;;
6084;190;10;25;Torchlight Mine;;
6085;190;20;25;Mycomancer Cavern;;
6086;190;30;25;Stillstone Pond;;
6087;190;40;25;The Faded Shore;;
6088;190;50;25;Velhan's Claim;;
6089;190;60;25;Velhan's Wreck;;
6090;190;70;25;Priory of the Sacred Flame;;
6091;190;80;25;Sanctified Grounds;;
6092;190;90;25;Sacred Ramparts;;
6093;190;100;25;Hallowed Ramparts;;
6094;190;110;25;Lorel's Crossing;;
6095;190;120;25;Cliffside Beacon;;
6096;190;130;25;Sweetstinger Grounds;;
6097;190;140;25;Southern Rumshackle;;
6098;190;150;25;The Fangs;;
6099;190;160;25;Stagnant Mire;;
6100;190;170;25;Skitterin Breach;;
6101;190;180;25;Sanguine Grasps;;
6102;190;190;25;The Aegis Wall;;
6103;190;200;25;Whispering Pool;;
6104;190;0;30;Tenir's Ascent;;
6105;190;10;30;Shalehorn Grounds;;
6106;190;20;30;Lightspark;;
6107;190;30;30;The Sinkhole;;
6108;190;40;30;Beledar's Bounty;;
6109;190;50;30;Dayspring Fields;;
6110;190;60;30;Mereldar;;
6111;190;70;30;Torchlight Flow;;
6112;190;80;30;Veneration Grounds;;
6113;190;90;30;Veneration Flow;;
6114;190;100;30;Fortune's Fall;;
6115;190;110;30;Light's Redoubt;;
6116;190;120;30;Livia's Patience;;
6117;190;130;30;The Harrowing Depths;;
6118;190;140;30;Forgotten Ridge;;
6119;190;150;30;Whispering Chasm;;
6120;190;160;30;Ruptured Lake;;
6121;190;170;30;Wildcamp Or'lay;;
6122;190;180;30;Breathing Pit;;
6123;190;190;30;Breathing Flow;;
6124;190;200;30;Eye of Ansurek;;
6125;190;0;35;Lightless Channels;;
6126;190;10;35;The Wormlands;;
6127;190;20;35;The Silken Path;;
6128;190;30;35;Swarmite Passage;;
6129;190;40;35;Siegehold;;
6130;190;50;35;Piller-nest Vosh;;
6131;190;60;35;Faerin's Advance;;
6132;190;70;35;Crawling Chasn;;
6133;190;80;35;Rak-Zakaz;;
6134;190;90;35;Arathi's End;;
6135;190;100;35;Sundred's Crucible;;
6136;190;110;35;The Threading Way;;
6137;190;120;35;The Weaver's Lair;;
6138;190;130;35;Silken Ward;;
6139;190;140;35;Stagshell Grounds;;
6140;190;150;35;Western Twitching Gorge;;
6141;190;160;35;The Hanging Gateway;;
6142;190;170;35;Wildcamp Ul'ar;;
6143;190;180;35;Salien Gutters;;
6144;190;190;35;The Maddening Deep;;
